Id,MSSubClass,LotArea,PoolArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MiscVal,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,MoSold,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice
1316,60,11075,0,6,5,1969,1969,0,500,276,176,952,1092,1020,0,2112,9,2,6,2,576,280,0,0,0,0,206900
1317,20,10226,0,8,5,2008,2008,0,0,0,1622,1622,1630,0,0,1630,8,1,1,3,860,172,42,0,0,0,295493
1318,120,4230,0,7,5,2006,2007,0,0,0,1352,1352,1352,0,0,1352,5,1,4,2,466,0,241,0,0,0,208900
1319,20,14781,0,8,5,2001,2002,0,0,0,1753,1753,1787,0,0,1787,7,1,8,3,748,198,150,0,0,0,275000
1320,20,10215,0,4,5,1954,1954,0,492,0,372,864,948,0,0,948,5,0,2,1,248,0,0,0,0,0,111000
1321,20,8400,0,6,3,1957,1957,0,189,661,628,1478,1478,0,0,1478,6,2,6,2,442,114,0,0,0,216,156500
1322,20,6627,0,3,6,1949,1950,0,0,0,0,0,720,0,0,720,4,0,7,1,287,0,0,0,0,0,72500
1323,60,10186,0,7,5,1992,1992,0,674,0,76,750,1061,862,0,1923,8,1,6,2,564,240,39,0,0,0,190000
1324,30,5330,0,4,7,1940,1950,0,280,0,140,420,708,0,0,708,5,0,12,0,0,164,0,0,0,0,82500
1325,20,9986,0,8,5,2006,2007,0,0,0,1795,1795,1795,0,0,1795,7,1,2,3,895,0,49,0,0,0,147000
1326,30,3636,0,4,4,1922,1950,0,0,0,796,796,796,0,0,796,5,0,1,0,0,0,0,100,0,0,55000
1327,30,4270,0,3,6,1931,2006,0,544,0,0,544,774,0,0,774,6,0,5,0,0,0,0,286,0,0,79000
1328,20,6600,0,5,9,1982,2008,0,641,0,175,816,816,0,0,816,5,1,10,1,264,0,0,0,0,0,130500
1329,50,10440,0,6,7,1920,1950,1150,493,0,1017,1510,1584,1208,0,2792,8,2,6,2,520,0,547,0,0,480,256000
1330,60,9084,0,7,5,1998,1998,0,0,0,935,935,955,677,0,1632,8,1,6,2,462,0,28,0,0,0,176500
1331,20,10000,0,8,5,2006,2006,0,0,0,1588,1588,1588,0,0,1588,7,1,12,3,825,144,45,0,0,0,227000
1332,80,10780,0,5,5,1976,1976,0,483,0,428,911,954,0,0,954,6,0,7,2,576,0,0,0,0,0,132500
1333,20,8877,0,4,6,1938,1958,0,690,0,126,816,816,0,0,816,3,1,5,1,288,0,0,0,0,0,100000
1334,50,7200,0,5,6,1938,1995,0,0,0,803,803,803,557,0,1360,6,0,7,1,297,0,65,190,0,0,125500
1335,160,2368,0,5,6,1970,1970,0,765,0,0,765,765,600,0,1365,7,0,5,2,440,0,36,0,0,0,125000
1336,20,9650,0,6,5,1977,1977,0,686,0,664,1350,1334,0,0,1334,6,1,4,2,630,0,16,0,0,0,167900
1337,90,9246,0,5,5,1973,1973,0,0,0,1656,1656,1656,0,0,1656,8,0,11,2,506,0,211,0,0,0,135000
1338,30,4118,0,4,4,1941,1950,0,0,0,693,693,693,0,0,693,4,0,3,0,0,0,20,0,0,0,52500
1339,60,13450,0,7,5,2002,2002,0,700,0,216,916,920,941,0,1861,8,0,6,2,492,146,91,0,0,0,200000
1340,20,9560,0,5,7,1972,1972,0,360,0,504,864,864,0,0,864,5,0,6,1,288,0,0,0,0,0,128500
1341,20,8294,0,4,5,1971,1971,0,0,0,858,858,872,0,0,872,5,0,6,4,480,0,0,0,0,0,123000
1342,20,13695,0,6,5,2003,2004,0,814,0,300,1114,1114,0,0,1114,6,0,7,2,576,0,78,0,0,0,155000
1343,60,9375,0,8,5,2002,2002,0,0,0,1284,1284,1284,885,0,2169,7,1,8,2,647,192,87,0,0,0,228500
1344,50,7558,0,6,6,1928,1950,0,0,0,896,896,1172,741,0,1913,9,1,3,2,342,0,0,0,0,0,177000
1345,60,11103,0,7,5,2006,2006,0,0,0,728,728,728,728,0,1456,8,1,7,2,440,0,0,0,0,0,155835
1346,30,6000,0,4,4,1920,1950,0,250,0,710,960,960,0,0,960,5,0,7,1,308,0,0,168,0,0,108500
1347,20,20781,0,7,7,1968,2003,0,297,68,1203,1568,2156,0,0,2156,9,1,6,2,508,0,80,0,290,0,262500
1348,20,15306,0,8,5,2006,2007,0,80,0,1652,1732,1776,0,0,1776,7,1,5,3,712,0,0,0,0,0,283463
1349,20,16196,0,7,5,1998,1998,0,1443,0,39,1482,1494,0,0,1494,5,1,8,2,514,402,25,0,0,0,215000
1350,70,5250,0,8,5,1872,1987,0,259,0,425,684,938,1215,205,2358,8,0,12,0,0,0,54,20,0,0,122000
1351,90,11643,0,5,5,1969,1969,0,500,0,748,1248,1338,1296,0,2634,12,0,8,4,968,0,0,0,0,0,200000
1352,60,9247,0,6,6,1962,1962,0,319,0,539,858,858,858,0,1716,8,1,3,2,490,0,84,0,0,120,171000
1353,50,6000,0,6,9,1937,2000,0,0,0,698,698,786,390,0,1176,4,0,7,2,624,210,0,0,0,0,134900
1354,50,14720,0,8,5,1995,1996,0,816,0,1217,2033,2053,1185,0,3238,9,1,3,3,666,283,86,0,0,0,410000
1355,60,10316,0,7,5,2000,2000,0,735,0,257,992,992,873,0,1865,7,1,6,3,839,0,184,0,0,0,235000
1356,80,10192,0,7,6,1968,1992,0,0,0,570,570,1222,698,0,1920,8,1,9,2,487,0,98,0,0,0,170000
1357,20,9477,0,5,5,1966,1966,0,340,0,524,864,892,0,0,892,5,0,10,1,264,0,0,0,0,0,110000
1358,20,12537,0,5,6,1971,2008,0,734,0,344,1078,1078,0,0,1078,6,1,4,2,500,0,0,0,0,0,149900
1359,160,2117,0,6,5,2000,2000,0,378,0,378,756,769,804,0,1573,5,0,6,2,440,0,32,0,0,0,177500
1360,20,16737,0,9,5,2004,2005,0,1447,0,533,1980,1980,0,0,1980,8,1,9,3,770,194,45,0,0,0,315000
1361,70,9842,0,5,6,1921,1998,0,0,0,612,612,990,1611,0,2601,8,0,5,2,621,183,0,301,0,0,189000
1362,20,16158,0,7,5,2005,2005,0,1274,0,256,1530,1530,0,0,1530,7,1,6,2,430,168,36,0,0,0,260000
1363,50,12513,0,4,4,1920,2007,0,0,0,715,715,1281,457,0,1738,7,1,6,1,368,55,0,0,0,0,104900
1364,60,8499,0,6,5,2006,2007,0,0,0,616,616,616,796,0,1412,6,1,3,2,432,0,36,0,0,0,156932
1365,160,3180,0,7,5,2005,2005,0,0,0,600,600,520,600,80,1200,4,0,4,2,480,0,166,0,0,0,144152
1366,60,7500,0,7,5,2000,2000,0,533,0,281,814,814,860,0,1674,7,0,1,2,663,0,96,0,0,0,216000
1367,60,9179,0,7,5,1999,1999,0,633,0,240,873,882,908,0,1790,7,0,6,2,588,0,88,0,0,0,193000
1368,160,2665,0,5,6,1977,1977,0,548,173,36,757,925,550,0,1475,6,1,7,1,336,104,26,0,0,0,127000
1369,120,4435,0,6,5,2003,2004,0,685,0,163,848,848,0,0,848,4,0,6,2,420,140,0,0,0,0,144000
1370,20,10635,0,8,5,2003,2003,0,370,972,315,1657,1668,0,0,1668,8,1,5,2,502,0,262,0,0,0,232000
1371,50,5400,0,4,6,1920,1950,0,315,105,420,840,840,534,0,1374,6,0,10,1,338,0,0,198,0,0,105000
1372,80,9600,0,6,6,1955,1996,0,831,0,161,992,1661,0,0,1661,8,1,10,1,377,0,28,0,0,178,165500
1373,60,9750,0,7,6,1998,1998,0,975,0,133,1108,1108,989,0,2097,8,1,6,2,583,253,170,0,0,0,274300
1374,20,11400,0,10,5,2001,2002,0,1282,0,1351,2633,2633,0,0,2633,8,2,3,3,804,314,140,0,0,0,466500
1375,60,10625,0,7,5,2005,2005,0,0,0,1026,1026,1026,932,0,1958,9,1,7,3,936,154,210,0,0,0,250000
1376,20,10991,0,8,5,2007,2007,0,0,0,1571,1571,1571,0,0,1571,7,1,12,3,722,100,36,0,0,0,239000
1377,30,6292,0,6,5,1930,1950,0,384,0,384,768,790,0,0,790,4,0,4,1,160,0,141,0,0,0,91000
1378,50,10998,0,5,5,1941,1960,0,408,420,156,984,984,620,0,1604,6,0,7,2,660,0,68,0,0,0,117000
1379,160,1953,0,6,5,1973,1973,0,309,0,174,483,483,504,0,987,5,0,6,1,264,72,0,0,0,0,83000
1380,80,9735,0,5,5,2006,2007,0,0,0,384,384,754,640,0,1394,7,0,5,2,400,100,0,0,0,0,167500
1381,30,8212,0,3,3,1914,1950,0,203,0,661,864,864,0,0,864,5,0,6,1,200,0,0,96,0,0,58500
1382,20,12925,0,6,7,1970,1970,0,865,0,340,1205,2117,0,0,2117,7,2,5,2,550,0,42,0,0,0,237500
1383,70,7200,0,7,7,1920,1950,0,0,0,596,596,998,764,0,1762,8,0,10,2,576,36,0,221,0,0,157000
1384,30,25339,0,5,7,1918,2007,0,0,0,816,816,1416,0,0,1416,7,0,8,2,576,0,0,112,0,0,112000
1385,50,9060,0,6,5,1939,1950,0,204,0,356,560,698,560,0,1258,6,0,10,1,280,0,0,0,0,0,105000
1386,50,5436,0,4,8,1922,2007,0,735,0,61,796,796,358,0,1154,7,0,5,1,240,0,96,0,0,0,125500
1387,60,16692,519,7,5,1978,1978,2000,790,469,133,1392,1392,1392,0,2784,12,2,7,2,564,0,112,0,0,440,250000
1388,50,8520,0,6,7,1916,1950,0,168,546,0,714,1664,862,0,2526,10,1,8,1,216,88,15,0,0,0,136000
1389,20,14892,0,9,5,2006,2007,0,1320,0,426,1746,1746,0,0,1746,7,2,10,3,758,201,39,0,0,0,377500
1390,50,6000,0,6,6,1941,1950,0,375,0,360,735,869,349,0,1218,6,1,3,2,440,0,0,0,0,0,131000
1391,20,9100,0,7,5,2000,2000,0,1400,0,125,1525,1525,0,0,1525,6,0,9,2,541,219,36,0,0,0,235000
1392,90,8944,0,5,5,1967,1967,0,0,0,1584,1584,1584,0,0,1584,8,0,4,3,792,0,152,0,0,0,124000
1393,85,7838,0,5,5,1967,1967,0,769,0,95,864,900,0,0,900,6,1,12,1,288,175,144,0,0,0,123000
1394,190,10800,0,6,7,1905,2000,0,0,0,482,482,1221,691,0,1912,7,1,4,2,672,0,25,212,0,0,163000
1395,120,4045,0,7,5,2006,2006,0,1070,0,286,1356,1500,0,0,1500,6,1,10,3,648,161,20,0,0,0,246578
1396,60,12665,0,8,5,2005,2006,0,0,0,1094,1094,1133,1349,0,2482,9,1,2,3,642,144,39,0,0,0,281213
1397,20,57200,0,5,5,1948,1950,0,353,334,60,747,1687,0,0,1687,7,2,6,2,572,0,0,50,0,0,160000
1398,70,6120,0,5,8,1920,2004,0,0,0,939,939,939,574,0,1513,8,0,5,1,180,24,0,150,0,0,137500
1399,50,7200,0,5,4,1950,1982,0,180,352,676,1208,1136,768,0,1904,7,0,5,1,240,0,0,168,0,0,138000
1400,50,6171,0,6,6,1925,1990,0,264,0,712,976,1160,448,0,1608,7,1,10,1,216,147,16,0,0,0,137450
1401,50,6000,0,6,7,1929,1950,0,0,0,862,862,950,208,0,1158,5,1,7,1,208,0,0,112,0,0,120000
1402,60,7415,0,6,5,2004,2004,0,759,0,80,839,864,729,0,1593,8,1,4,2,398,100,75,0,0,0,193000
1403,20,6762,0,7,5,2006,2006,0,0,0,1286,1286,1294,0,0,1294,6,1,7,2,662,168,55,0,0,0,193879
1404,20,15256,0,8,5,2007,2007,0,929,0,556,1485,1464,0,0,1464,6,0,8,3,754,168,160,0,0,0,282922
1405,50,10410,0,3,4,1915,1950,0,0,0,672,672,694,520,0,1214,6,0,1,3,936,216,0,160,0,0,105000
1406,120,3842,0,8,5,2004,2005,0,1373,0,221,1594,1646,0,0,1646,5,1,1,2,482,128,53,0,0,155,275000
1407,85,8445,0,5,7,1972,2007,0,656,0,112,768,768,0,0,768,5,0,3,2,396,58,0,0,0,0,133000
1408,20,8780,0,5,5,1985,1985,0,625,0,208,833,833,0,0,833,5,0,3,0,0,0,0,0,0,0,112000
1409,70,7740,0,4,7,1910,1950,0,0,0,622,622,741,622,0,1363,6,0,6,2,528,0,0,0,0,168,125500
1410,60,20544,0,7,6,1986,1991,0,0,0,791,791,1236,857,0,2093,7,1,11,2,542,364,63,0,0,0,215000
1411,60,12420,0,7,5,2001,2001,0,666,0,278,944,944,896,0,1840,6,0,6,2,622,0,45,0,0,0,230000
1412,50,9600,0,6,8,1950,2005,0,120,0,736,856,1112,556,0,1668,6,0,9,1,271,0,0,0,0,0,140000
1413,90,7200,0,4,5,1949,1950,0,0,0,0,0,1040,0,0,1040,6,0,6,2,420,0,0,0,0,0,90000
1414,20,10994,0,8,5,2005,2006,0,976,0,868,1844,1844,0,0,1844,7,1,9,2,620,165,44,0,0,0,257000
1415,50,13053,0,6,7,1923,2000,0,0,0,833,833,1053,795,0,1848,8,1,6,2,370,0,0,0,0,220,207000
1416,120,3635,0,7,5,2007,2007,0,988,0,398,1386,1569,0,0,1569,7,1,5,3,660,143,20,0,0,0,175900
1417,190,11340,0,4,6,1885,1950,0,0,0,777,777,1246,1044,0,2290,11,0,4,2,560,0,0,114,0,0,122500
1418,60,16545,0,8,5,1998,1998,0,781,0,503,1284,1310,1140,0,2450,7,1,5,3,1069,0,126,0,0,0,340000
1419,20,9204,0,5,5,1963,1963,0,25,872,247,1144,1144,0,0,1144,6,0,8,1,336,0,88,0,0,0,124000
1420,20,16381,0,6,5,1969,1969,0,1110,0,734,1844,1844,0,0,1844,7,1,12,2,540,0,73,216,0,0,223000
1421,60,11700,0,6,6,1968,1968,0,404,0,304,708,708,708,0,1416,7,1,5,2,776,0,169,0,0,119,179900
1422,120,4043,0,6,5,1977,1977,0,360,0,709,1069,1069,0,0,1069,4,1,7,2,440,0,55,0,0,165,127500
1423,120,4435,0,6,5,2003,2003,0,686,0,162,848,848,0,0,848,3,0,3,2,420,140,0,0,0,0,136500
1424,80,19690,738,6,7,1966,1966,0,0,0,697,697,1575,626,0,2201,8,1,8,2,432,586,236,0,0,0,274970
1425,20,9503,0,5,5,1958,1983,0,457,374,193,1024,1344,0,0,1344,6,1,6,1,484,316,28,0,0,0,144000
1426,20,10721,0,6,6,1959,1959,0,0,0,1252,1252,1252,0,0,1252,7,0,10,2,528,0,39,0,0,0,142000
1427,60,10944,0,7,5,1994,1994,0,1000,0,223,1223,1223,904,0,2127,5,2,8,2,525,171,132,0,0,0,271000
1428,50,10930,0,5,6,1945,1950,0,580,0,333,913,1048,510,0,1558,6,1,4,1,288,0,0,0,0,0,140000
1429,30,7200,0,5,7,1940,1992,0,510,0,278,788,804,0,0,804,4,2,2,1,240,0,0,154,0,0,119000
1430,20,12546,0,6,7,1981,1981,0,678,0,762,1440,1440,0,0,1440,7,1,4,2,467,0,0,99,0,0,182900
1431,60,21930,0,5,5,2005,2005,0,0,0,732,732,734,1104,0,1838,7,1,7,2,372,100,40,0,0,0,192140
1432,120,4928,0,6,6,1976,1976,0,958,0,0,958,958,0,0,958,5,0,10,2,440,0,60,0,0,0,143750
1433,30,10800,0,4,6,1927,2007,0,0,0,656,656,968,0,0,968,5,0,8,1,216,0,0,0,0,0,64500
1434,60,10261,0,6,5,2000,2000,0,0,0,936,936,962,830,0,1792,8,1,5,2,451,0,0,0,0,0,186500
1435,20,17400,0,5,5,1977,1977,0,936,0,190,1126,1126,0,0,1126,5,1,5,2,484,295,41,0,0,0,160000
1436,20,8400,0,6,9,1962,2005,0,0,0,1319,1319,1537,0,0,1537,7,1,7,2,462,0,36,0,0,0,174000
1437,20,9000,0,4,6,1971,1971,0,616,0,248,864,864,0,0,864,5,0,5,2,528,0,0,0,0,0,120500
1438,20,12444,0,8,5,2008,2008,0,1336,0,596,1932,1932,0,0,1932,7,1,11,3,774,0,66,0,304,0,394617
1439,20,7407,0,6,7,1957,1996,0,600,0,312,912,1236,0,0,1236,6,0,4,2,923,0,158,158,0,0,149700
1440,60,11584,0,7,6,1979,1979,0,315,110,114,539,1040,685,0,1725,6,1,11,2,550,0,88,216,0,0,197000
1441,70,11526,0,6,7,1922,1994,0,0,0,588,588,1423,748,384,2555,11,1,9,2,672,431,0,0,0,0,191000
1442,120,4426,0,6,5,2004,2004,0,697,0,151,848,848,0,0,848,3,1,5,2,420,149,0,0,0,0,149300
1443,60,11003,0,10,5,2008,2008,0,765,0,252,1017,1026,981,0,2007,10,1,4,3,812,168,52,0,0,0,310000
1444,30,8854,0,6,6,1916,1950,0,0,0,952,952,952,0,0,952,4,1,5,1,192,0,98,0,0,40,121000
1445,20,8500,0,7,5,2004,2004,0,0,0,1422,1422,1422,0,0,1422,7,0,11,2,626,192,60,0,0,0,179600
1446,85,8400,0,6,5,1966,1966,0,187,627,0,814,913,0,0,913,6,0,5,1,240,0,0,252,0,0,129000
1447,20,26142,0,5,7,1962,1962,0,593,0,595,1188,1188,0,0,1188,6,0,4,1,312,261,39,0,0,0,157900
1448,60,10000,0,8,5,1995,1996,0,1079,0,141,1220,1220,870,0,2090,8,1,12,2,556,0,65,0,0,0,240000
1449,50,11767,0,4,7,1910,2000,0,0,0,560,560,796,550,0,1346,6,0,5,1,384,168,24,0,0,0,112000
1450,180,1533,0,5,7,1970,1970,0,553,0,77,630,630,0,0,630,3,0,8,0,0,0,0,0,0,0,92000
1451,90,9000,0,5,5,1974,1974,0,0,0,896,896,896,896,0,1792,8,0,9,0,0,32,45,0,0,0,136000
1452,20,9262,0,8,5,2008,2009,0,0,0,1573,1573,1578,0,0,1578,7,1,5,3,840,0,36,0,0,0,287090
1453,180,3675,0,5,5,2005,2005,0,547,0,0,547,1072,0,0,1072,5,0,5,2,525,0,28,0,0,0,145000
1454,20,17217,0,5,5,2006,2006,0,0,0,1140,1140,1140,0,0,1140,6,0,7,0,0,36,56,0,0,0,84500
1455,20,7500,0,7,5,2004,2005,0,410,0,811,1221,1221,0,0,1221,6,0,10,2,400,0,113,0,0,0,185000
1456,60,7917,0,6,5,1999,2000,0,0,0,953,953,953,694,0,1647,7,1,8,2,460,0,40,0,0,0,175000
1457,20,13175,0,6,6,1978,1988,0,790,163,589,1542,2073,0,0,2073,7,2,2,2,500,349,0,0,0,0,210000
1458,70,9042,0,7,9,1941,2006,2500,275,0,877,1152,1188,1152,0,2340,9,2,5,1,252,0,60,0,0,0,266500
1459,20,9717,0,5,6,1950,1996,0,49,1029,0,1078,1078,0,0,1078,5,0,4,1,240,366,0,112,0,0,142125
1460,20,9937,0,5,6,1965,1965,0,830,290,136,1256,1256,0,0,1256,6,0,6,1,276,736,68,0,0,0,147500
